종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률
7570,일양약품 ,30650,1100,3.72,597,51.34,10609,2.89,120,0.39
7575,일양약품우 ,29000,600,2.11,,,,,145,0.5
7590,동방아그로 ,7360,0,0,569,12.93,10372,0.71,370,5.03
7610,선도전기 ,4280,140,3.38,140,30.57,5138,0.83,5,0.12
7630,폴루스바이오팜 ,1225,0,0,,,1413,0.87,0,0
7660,이수페타시스 ,4660,-105,-2.2,,,1404,3.32,0,0
7680,대원 ,10300,300,3,,,22474,0.46,250,2.43
7690,국도화학 ,59300,500,0.85,4165,14.24,71901,0.82,1200,2.02
7700,F&F홀딩스 ,41350,200,0.49,5599,7.39,35801,1.15,1000,2.42
7720,대명소노시즌 ,1415,10,0.71,,,1595,0.89,0,0
7770,한일화학 ,17900,-550,-2.98,,,26082,0.69,50,0.28
7810,코리아써키트 ,20350,50,0.25,422,48.22,12532,1.62,0,0
7815,코리아써우 ,7460,-250,-3.24,,,,,0,0
7820,에스엠코어 ,6910,210,3.13,,,3483,1.98,70,1.01
7860,서연 ,13950,700,5.28,,,18291,0.76,50,0.36
7980,태평양물산 ,2455,5,0.2,,,3487,0.7,0,0
8040,사조동아원 ,1240,-15,-1.2,73,16.99,1469,0.84,0,0
8060,대덕 ,7860,-30,-0.38,3409,2.31,17300,0.45,300,3.82
8110,대동전자 ,11200,2550,29.48,398,28.14,14879,0.75,0,0
8250,이건산업 ,13400,300,2.29,158,84.81,15750,0.85,200,1.49
8260,NI스틸 ,3710,55,1.5,424,8.75,4246,0.87,50,1.35
8290,원풍물산 ,1135,-20,-1.73,,,825,1.38,0,0
8350,남선알미늄 ,2885,-95,-3.19,95,30.37,1716,1.68,0,0
8355,남선알미우 ,22300,-900,-3.88,,,,,0,0
8370,원풍 ,5600,-10,-0.18,325,17.23,6218,0.9,160,2.86
8420,문배철강 ,3990,30,0.76,440,9.07,5808,0.69,50,1.25
8470,부스타 ,5970,10,0.17,662,9.02,9159,0.65,120,2.01
8490,서흥 ,45100,1250,2.85,4766,9.46,29221,1.54,450,1
8500,일정실업 ,34000,2000,6.25,,,21268,1.6,0,0
8560,메리츠증권 ,5180,555,12,865,5.99,6178,0.84,320,6.18
8600,윌비스 ,2030,5,0.25,,,1552,1.31,0,0
8700,아남전자 ,2255,75,3.44,71,31.76,767,2.94,0,0
8730,율촌화학 ,20750,150,0.73,814,25.49,14018,1.48,500,2.41
8770,호텔신라 ,81800,500,0.62,,,15588,5.25,200,0.24
8775,호텔신라우 ,83200,400,0.48,,,,,250,0.3
8830,대동기어 ,6200,210,3.51,260,23.85,7212,0.86,40,0.65
8870,금비 ,69200,1400,2.06,,,99607,0.69,1300,1.88
8930,한미사이언스 ,58000,2200,3.94,343,169.1,9788,5.93,200,0.34
8970,동양철관 ,1315,5,0.38,59,22.29,736,1.79,0,0
9070,KCTC ,6270,70,1.13,433,14.48,6783,0.92,50,0.8
9140,경인전자 ,31750,2650,9.11,1033,30.74,34421,0.92,250,0.79
9150,삼성전기 ,169500,5000,3.04,7993,21.21,74385,2.28,1400,0.83
9155,삼성전기우 ,95000,1700,1.82,,,,,1450,1.53
9160,SIMPAC ,7400,-80,-1.07,586,12.63,7091,1.04,60,0.81
9180,한솔로지스틱스 ,4455,45,1.02,316,14.1,1989,2.24,50,1.12
9190,대양금속 ,5320,-30,-0.56,,,1790,2.97,0,0
9200,무림페이퍼 ,2690,45,1.7,,,9572,0.28,50,1.86
9240,한샘 ,88000,2100,2.44,3766,23.37,25832,3.41,1300,1.48
9270,신원 ,3120,70,2.3,,,2204,1.42,0,0
9275,신원우 ,42950,850,2.02,,,,,0,0
9290,광동제약 ,7640,0,0,1119,6.83,9112,0.84,100,1.31
9300,삼아제약 ,17600,300,1.73,20,880,26105,0.67,300,1.7
9310,참엔지니어링 ,1190,20,1.71,90,13.22,1453,0.82,0,0
9320,대우부품 ,2880,85,3.04,,,733,3.93,0,0
9410,태영건설 ,10750,50,0.47,9514,1.13,15974,0.67,325,3.02
9415,태영건설우 ,12400,150,1.22,,,,,330,2.66
9420,한올바이오파마 ,20950,950,4.75,386,54.27,3470,6.04,0,0
9440,KC그린홀딩스 ,4855,80,1.68,,,6349,0.76,40,0.82
9450,경동나비엔 ,61500,-1000,-1.6,3261,18.86,25591,2.4,350,0.57
9460,한창제지 ,2185,-20,-0.91,177,12.34,1587,1.38,20,0.92
9470,삼화전기 ,32000,350,1.11,637,50.24,7420,4.31,100,0.31
9520,포스코엠텍 ,8110,120,1.5,226,35.88,2315,3.5,80,0.99
9540,한국조선해양 ,102500,1000,0.99,,,154102,0.67,0,0
9580,무림P&P ,4060,45,1.12,,,9520,0.43,125,3.08
9620,삼보산업 ,1745,-10,-0.57,,,462,3.78,0,0
9680,모토닉 ,10650,50,0.47,679,15.68,12565,0.85,400,3.76
9730,코센 ,905,0,0,,,694,1.3,0,0
9770,삼정펄프 ,29500,0,0,10743,2.75,84390,0.35,1000,3.39
9780,엠에스씨 ,6340,210,3.43,508,12.48,5724,1.11,60,0.95
9810,엔케이물산 ,2700,30,1.12,86,31.4,783,3.45,0,0
9830,한화솔루션 ,36450,-250,-0.68,1860,19.6,35699,1.02,0,0
9835,한화솔루션우 ,38800,300,0.78,,,,,0,0
9900,명신산업 ,29100,650,2.28,,,4177,6.97,0,0
9970,영원무역홀딩스 ,50200,2350,4.91,9036,5.56,100526,0.5,1200,2.39
10040,한국내화 ,3980,30,0.76,66,60.3,6306,0.63,35,0.88
10050,우리종금 ,1005,8,0.8,89,11.29,605,1.66,10,1
10060,OCI ,118500,-2000,-1.66,,,98159,1.21,0,0
10100,한국프랜지 ,2805,20,0.72,379,7.4,7395,0.38,50,1.78
10120,LS ELECTRIC ,59900,-300,-0.5,2905,20.62,47050,1.27,1100,1.84
10130,고려아연 ,504000,-1000,-0.2,32418,15.55,369358,1.36,15000,2.98
10140,삼성중공업 ,5840,40,0.69,,,5536,1.05,0,0
10145,삼성중공우 ,249500,3000,1.22,,,,,0,0
10170,대한광통신 ,2775,70,2.59,,,2069,1.34,0,0
10240,흥국 ,7680,180,2.4,989,7.77,6008,1.28,180,2.34
10280,쌍용정보통신 ,906,1,0.11,,,597,1.52,0,0
10400,우진아이엔에스 ,7550,-70,-0.92,247,30.57,13308,0.57,250,3.31
10420,한솔PNS ,2020,20,1,144,14.03,2130,0.95,25,1.24
10470,오리콤 ,7150,180,2.58,68,105.15,6929,1.03,220,3.08
10580,지코 ,1530,0,0,,,885,1.73,0,0
10600,웰바이오텍 ,1675,50,3.08,,,419,4,0,0
10620,현대미포조선 ,75900,0,0,,,58248,1.3,0,0
10640,진양폴리 ,4465,220,5.18,161,27.73,2691,1.66,125,2.8
10660,화천기계 ,2530,15,0.6,,,5464,0.46,0,0
10690,화신 ,9600,100,1.05,,,7321,1.31,50,0.52
10770,평화홀딩스 ,4635,0,0,,,7852,0.59,150,3.24
10780,아이에스동서 ,46450,-350,-0.75,4070,11.41,38111,1.22,1000,2.15
10820,퍼스텍 ,2140,20,0.94,151,14.17,930,2.3,0,0
10950,S-Oil ,96300,-400,-0.41,,,48733,1.98,0,0
10955,S-Oil우 ,60000,-800,-1.32,,,,,25,0.04
10960,삼호개발 ,5210,70,1.36,802,6.5,8443,0.62,190,3.65
11000,진원생명과학 ,28300,100,0.35,,,2154,13.14,0,0
11040,경동제약 ,12050,150,1.26,508,23.72,8521,1.41,500,4.15
11070,LG이노텍 ,257000,15000,6.2,9978,25.76,102576,2.51,700,0.27
11080,형지I&C ,1430,10,0.7,,,404,3.54,0,0
11090,에넥스 ,2850,-120,-4.04,,,754,3.78,0,0
11150,CJ씨푸드 ,3795,35,0.93,58,65.43,1823,2.08,0,0
11155,CJ씨푸드1우 ,40300,0,0,,,,,0,0
11170,롯데케미칼 ,218500,2500,1.16,4623,47.26,374803,0.58,3600,1.65
11200,HMM ,27500,200,0.73,103,266.99,5164,5.33,0,0
11210,현대위아 ,78700,-200,-0.25,2295,34.29,114656,0.69,700,0.89
11230,삼화전자 ,4180,115,2.83,,,931,4.49,0,0
11280,태림포장 ,4200,70,1.69,43,97.67,4352,0.97,0,0
11300,성안 ,787,0,0,,,977,0.81,0,0
11320,유니크 ,7000,90,1.3,,,5173,1.35,0,0
11330,유니켐 ,1395,25,1.82,162,8.61,1423,0.98,50,3.58
11370,서한 ,1845,35,1.93,180,10.25,3149,0.59,40,2.17
11390,부산산업 ,120500,6500,5.7,2333,51.65,54994,2.19,250,0.21
11420,갤럭시아에스엠 ,3295,-65,-1.93,36,91.53,752,4.38,0,0
11500,한농화성 ,18050,50,0.28,849,21.26,8368,2.16,180,1
11560,세보엠이씨 ,6800,200,3.03,693,9.81,14701,0.46,200,2.94
11690,와이투솔루션 ,2440,0,0,,,1090,2.24,0,0
11700,한신기계 ,4590,-85,-1.82,111,41.35,2538,1.81,35,0.76
11760,현대코퍼레이션 ,18050,50,0.28,3980,4.54,23665,0.76,600,3.32
11780,금호석유 ,170000,1500,0.89,20881,8.14,94002,1.81,4200,2.47
11785,금호석유우 ,112500,500,0.45,,,,,4250,3.78
11790,SKC ,173000,-3500,-1.98,1048,165.08,47746,3.62,1000,0.58
11810,STX ,4315,175,4.23,,,1314,3.28,0,0
11930,신성이엔지 ,2150,40,1.9,,,950,2.26,0,0
12030,DB ,1030,30,3,33,31.21,1559,0.66,0,0
12160,영흥 ,1120,-5,-0.44,,,1582,0.71,20,1.79
12170,아센디오 ,2460,-210,-7.87,,,305,8.07,0,0
12200,계양전기 ,4410,50,1.15,294,15,5664,0.78,35,0.79
12205,계양전기우 ,6910,-30,-0.43,,,,,40,0.58
12280,영화금속 ,1760,10,0.57,,,1380,1.28,15,0.85
12320,경동인베스트 ,35150,50,0.14,6956,5.05,178373,0.2,500,1.42
12330,현대모비스 ,247500,4500,1.85,16389,15.1,349812,0.71,4000,1.62
12340,뉴인텍 ,3360,10,0.3,13,258.46,915,3.67,0,0
12450,한화에어로스페이스 ,41950,900,2.19,2390,17.55,51308,0.82,600,1.43
12510,더존비즈온 ,80700,-200,-0.25,1830,44.1,12507,6.45,450,0.56
12600,센트럴인사이트 ,2490,0,0,,,1394,1.79,0,0
12610,경인양행 ,6800,20,0.29,,,5059,1.34,50,0.74
12620,원일특강 ,13700,500,3.79,330,41.52,26940,0.51,120,0.88
12630,HDC ,10300,150,1.48,1869,5.51,37479,0.27,250,2.43
12690,모나리자 ,4110,-10,-0.24,217,18.94,1947,2.11,75,1.82
12700,리드코프 ,9790,20,0.2,1780,5.5,15516,0.63,800,8.17
12750,에스원 ,83900,1300,1.57,4203,19.96,36426,2.3,2500,2.98
12790,신일제약 ,11350,250,2.25,699,16.24,9591,1.18,100,0.88
12800,대창 ,2000,-10,-0.5,85,23.53,2086,0.96,0,0
12860,모베이스전자 ,2220,65,3.02,,,2652,0.84,0,0
13000,세우글로벌 ,2115,-10,-0.47,,,1546,1.37,0,0
13030,하이록코리아 ,18200,350,1.96,390,46.67,24224,0.75,500,2.75
13120,동원개발 ,5350,-10,-0.19,1590,3.36,9919,0.54,185,3.46
13310,아진산업 ,3945,85,2.2,,,5295,0.75,0,0
13360,일성건설 ,5650,-250,-4.24,49,115.31,1673,3.38,15,0.27
13520,화승코퍼레이션 ,2495,75,3.1,,,3196,0.78,25,1
13570,디와이 ,5630,-10,-0.18,,,12760,0.44,100,1.78
13580,계룡건설 ,37650,-800,-2.08,10992,3.43,61926,0.61,600,1.59
13700,까뮤이앤씨 ,2395,-5,-0.21,208,11.51,1833,1.31,20,0.84
13720,CBI ,3040,-60,-1.94,,,485,6.27,0,0
13810,스페코 ,5660,60,1.07,621,9.11,2807,2.02,50,0.88
13870,지엠비코리아 ,6340,60,0.96,,,11553,0.55,0,0
13890,지누스 ,86000,-700,-0.81,3051,28.19,26243,3.28,800,0.93
13990,아가방컴퍼니 ,5850,90,1.56,,,4042,1.45,0,0
14100,메디앙스 ,6200,0,0,365,16.99,7400,0.84,0,0
14130,한익스프레스 ,5910,10,0.17,,,5662,1.04,0,0
14160,대영포장 ,2335,15,0.65,31,75.32,1420,1.64,0,0
14190,원익큐브 ,4140,20,0.49,87,47.59,2370,1.75,0,0
14200,광림 ,2310,30,1.32,,,1279,1.81,0,0
14280,금강공업 ,7890,30,0.38,,,10094,0.78,40,0.51
14285,금강공업우 ,12500,0,0,,,,,50,0.4
14440,영보화학 ,4205,5,0.12,146,28.8,7376,0.57,75,1.78
14470,부방 ,2570,35,1.38,,,2947,0.87,0,0
14530,극동유화 ,4075,45,1.12,213,19.13,4917,0.83,140,3.44
14570,고려제약 ,8860,140,1.61,677,13.09,6443,1.38,150,1.69
14580,태경비케이 ,5320,110,2.11,167,31.86,4950,1.07,100,1.88
14620,성광벤드 ,8490,-60,-0.7,,,15286,0.56,100,1.18
14680,한솔케미칼 ,317500,-11500,-3.5,11067,28.69,48977,6.48,1800,0.57
14710,사조씨푸드 ,5220,170,3.37,455,11.47,12244,0.43,0,0
14790,한라 ,5420,0,0,1239,4.37,7489,0.72,100,1.85
14820,동원시스템즈 ,51100,-300,-0.58,2003,25.51,18717,2.73,600,1.17
14825,동원시스템즈우 ,32350,100,0.31,,,,,650,2.01
14830,유니드 ,112500,-1500,-1.32,8773,12.82,88230,1.28,1400,1.24
14910,성문전자 ,2605,-5,-0.19,,,1311,1.99,0,0
14915,성문전자우 ,9040,140,1.57,,,,,5,0.06
14940,오리엔탈정공 ,4160,-50,-1.19,644,6.46,1320,3.15,0,0
14970,삼륭물산 ,7190,40,0.56,,,4330,1.66,75,1.04
14990,인디에프 ,1575,25,1.61,,,699,2.25,0,0
15020,이스타코 ,3770,-125,-3.21,,,1139,3.31,0,0
15230,대창단조 ,8190,30,0.37,1004,8.16,13119,0.62,180,2.2
15260,에이엔피 ,2265,40,1.8,,,1864,1.22,0,0
15350,부산가스 ,84100,-100,-0.12,17935,4.69,78785,1.07,1000,1.19
15360,예스코홀딩스 ,37100,100,0.27,,,79284,0.47,2000,5.39
15540,쎌마테라퓨틱스 ,6410,0,0,,,60,106.83,0,0
15590,큐로 ,490,11,2.3,7,70,473,1.04,0,0
15710,코콤 ,6490,60,0.93,438,14.82,6987,0.93,155,2.39
15750,성우하이텍 ,5780,180,3.21,,,12845,0.45,50,0.87
15760,한국전력 ,22850,-300,-1.3,3102,7.37,107945,0.21,1216,5.32
15860,일진홀딩스 ,6130,50,0.82,220,27.86,5870,1.04,100,1.63
15890,태경산업 ,6840,140,2.09,186,36.77,7968,0.86,240,3.51
16090,대현 ,2530,50,2.02,204,12.4,4597,0.55,40,1.58
16100,리더스코스메틱 ,4060,5,0.12,1313,3.09,3725,1.09,0,0
16250,SGC이테크건설 ,69800,900,1.31,56262,1.24,69879,1,1500,2.15
16360,삼성증권 ,48400,350,0.73,5686,8.51,59542,0.81,2200,4.55
16380,KG동부제철 ,11300,100,0.89,668,16.92,9715,1.16,100,0.88
16385,KG동부제철우 ,100500,-2000,-1.95,,,,,150,0.15
16450,한세예스24홀딩스 ,8020,150,1.91,1385,5.79,9208,0.87,250,3.12
16580,환인제약 ,17750,250,1.43,1532,11.59,15920,1.11,300,1.69
16590,신대양제지 ,84900,-2100,-2.41,10710,7.93,112846,0.75,625,0.74
16600,큐캐피탈 ,551,40,7.83,14,39.36,770,0.72,0,0
16610,DB금융투자 ,6980,50,0.72,2327,3,18855,0.37,300,4.3
16670,인피니티엔티 ,973,0,0,,,629,1.55,0,0
16710,대성홀딩스 ,44400,-200,-0.45,2649,16.76,28431,1.56,250,0.56
16740,두올 ,4295,45,1.06,163,26.35,5419,0.79,80,1.86
16790,현대사료 ,15750,200,1.29,21,750,9588,1.64,100,0.63
16800,퍼시스 ,40200,150,0.37,3660,10.98,40080,1,1000,2.49
16880,웅진 ,2130,35,1.67,,,489,4.36,0,0
16920,카스 ,4575,-20,-0.44,,,1850,2.47,10,0.22
17000,신원종합개발 ,15500,1200,8.39,,,7436,2.08,0,0
17040,광명전기 ,2800,70,2.56,108,25.93,2362,1.19,15,0.54
17180,명문제약 ,5050,-10,-0.2,,,2568,1.97,0,0
17250,인터엠 ,1370,5,0.37,,,2207,0.62,0,0
17370,우신시스템 ,4990,70,1.42,,,5632,0.89,0,0
17390,서울가스 ,164500,-500,-0.3,33732,4.88,206106,0.8,16750,10.18
17480,삼현철강 ,5760,130,2.31,500,11.52,9834,0.59,150,2.6
17510,세명전기 ,4970,160,3.33,141,35.25,4741,1.05,70,1.41
17550,수산중공업 ,2635,40,1.54,78,33.78,1920,1.37,10,0.38
17650,대림제지 ,11150,350,3.24,1468,7.6,20571,0.54,75,0.67
17670,SK텔레콤 ,309500,0,0,20463,15.12,294058,1.05,10000,3.23
17800,현대엘리베이 ,47250,350,0.75,2389,19.78,24732,1.91,800,1.69
17810,풀무원 ,16750,-100,-0.59,399,41.98,10677,1.57,102,0.61
17890,한국알콜 ,13300,300,2.31,2478,5.37,17265,0.77,100,0.75
17900,광전자 ,3170,40,1.28,,,3448,0.92,0,0
17940,E1 ,51400,300,0.59,10427,4.93,172701,0.3,2200,4.28
17960,한국카본 ,11550,50,0.43,1377,8.39,8656,1.33,180,1.56
18000,유니슨 ,3145,-20,-0.63,,,625,5.03,0,0
18120,진로발효 ,31750,150,0.47,1717,18.49,12070,2.63,1350,4.25
18250,애경산업 ,21150,50,0.24,437,48.4,12610,1.68,200,0.95
18260,삼성에스디에스 ,155000,500,0.32,5733,27.04,86188,1.8,2400,1.55
18290,브이티지엠피 ,8340,-140,-1.65,34,245.29,2067,4.03,0,0
18310,삼목에스폼 ,15850,-300,-1.86,58,273.28,23099,0.69,0,0
18470,조일알미늄 ,2455,-190,-7.18,,,1274,1.93,0,0
18500,동원금속 ,951,14,1.49,,,684,1.39,0,0
18620,우진비앤지 ,2115,15,0.71,,,1082,1.95,0,0
18670,SK가스 ,129000,3000,2.38,29674,4.35,205706,0.63,4000,3.1
18680,서울제약 ,6790,150,2.26,,,3385,2.01,0,0
18700,바른손 ,5530,250,4.73,,,1397,3.96,0,0
18880,한온시스템 ,14300,250,1.78,207,69.08,3967,3.6,320,2.24
19010,베뉴지 ,2120,20,0.95,216,9.81,5453,0.39,30,1.42
19170,신풍제약 ,48150,1300,2.77,100,481.5,6766,7.12,100,0.21
19175,신풍제약우 ,61400,900,1.49,,,,,115,0.19
19180,티에이치엔 ,4235,0,0,,,3741,1.13,30,0.71
19210,와이지-원 ,7960,0,0,,,8573,0.93,100,1.26
19440,세아특수강 ,16000,100,0.63,,,35541,0.45,700,4.38
19490,하이트론 ,5180,310,6.37,,,2286,2.27,0,0
19540,일지테크 ,3725,95,2.62,,,7923,0.47,0,0
19550,SBI인베스트먼트 ,1770,15,0.85,86,20.58,673,2.63,0,0
19570,리더스 기술투자 ,588,4,0.68,110,5.35,416,1.41,0,0
19590,엠벤처투자 ,1300,85,7,,,501,2.59,0,0
19660,글로본 ,3650,5,0.14,,,585,6.24,0,0
19680,대교 ,4170,15,0.36,,,5333,0.78,100,2.4
19685,대교우B ,3085,0,0,,,,,110,3.57
19770,서연탑메탈 ,6650,120,1.84,307,21.66,5898,1.13,85,1.28
19990,에너토크 ,14000,0,0,47,297.87,4162,3.36,50,0.36
20000,한섬 ,39900,-400,-0.99,3873,10.3,45559,0.88,450,1.13
20120,키다리스튜디오 ,18250,1150,6.73,4,4562.5,1469,12.42,0,0
20150,일진머티리얼즈 ,108500,-500,-0.46,927,117.04,13255,8.19,200,0.18
20180,대신정보통신 ,1190,5,0.42,44,27.05,712,1.67,10,0.84
20400,대동금속 ,10400,150,1.46,585,17.78,13796,0.75,60,0.58
20560,아시아나항공 ,21850,250,1.16,,,13861,1.58,0,0
20710,시공테크 ,6540,90,1.4,272,24.04,5628,1.16,70,1.07
20760,일진디스플 ,3030,-190,-5.9,,,939,3.23,0,0
21040,대호특수강 ,837,30,3.72,,,660,1.27,0,0
21045,대호특수강우 ,1500,-5,-0.33,,,,,0,0
21050,서원 ,2090,30,1.46,,,2118,0.99,0,0
21080,에이티넘인베스트 ,5160,70,1.38,305,16.92,1915,2.69,100,1.94
21240,코웨이 ,79400,600,0.76,5584,14.22,20207,3.93,1200,1.51
21320,KCC건설 ,9560,30,0.31,1806,5.29,18717,0.51,180,1.88
21650,한국큐빅 ,4215,90,2.18,647,6.51,4116,1.02,50,1.19
21820,세원정공 ,8090,0,0,760,10.64,41536,0.19,25,0.31
21880,메이슨캐피탈 ,516,-2,-0.39,21,24.57,331,1.56,0,0
22100,포스코 ICT ,6570,140,2.18,57,115.26,2425,2.71,50,0.76
22220,정산애강 ,2185,5,0.23,48,45.52,1655,1.32,0,0
23000,삼원강재 ,3225,60,1.9,204,15.81,5319,0.61,105,3.26
23150,MH에탄올 ,10550,50,0.48,1049,10.06,8318,1.27,350,3.32
23160,태광 ,11100,50,0.45,,,15904,0.7,50,0.45
23350,한국종합기술 ,7280,110,1.53,591,12.32,12558,0.58,100,1.37
23410,유진기업 ,5040,-20,-0.4,692,7.28,10357,0.49,170,3.37
23440,제일제강 ,2730,90,3.41,,,2103,1.3,0,0
23450,동남합성 ,64000,-600,-0.93,2763,23.16,13579,4.71,9900,15.47
23460,CNH ,3400,100,3.03,824,4.13,3446,0.99,50,1.47
23530,롯데쇼핑 ,103000,0,0,,,346484,0.3,2800,2.72
23590,다우기술 ,24000,500,2.13,6370,3.77,35388,0.68,500,2.08
23600,삼보판지 ,14650,450,3.17,2263,6.47,24231,0.6,125,0.85
23760,한국캐피탈 ,922,24,2.67,103,8.95,972,0.95,25,2.71
23770,플레이위드 ,11300,-650,-5.44,1552,7.28,3798,2.98,300,2.65
23790,동일철강 ,5320,-360,-6.34,,,3934,1.35,0,0
23800,인지컨트롤스 ,15350,0,0,,,11640,1.32,100,0.65
23810,인팩 ,14800,150,1.02,337,43.92,9650,1.53,150,1.01
23900,풍국주정 ,16650,100,0.6,651,25.58,11172,1.49,180,1.08
23910,대한약품 ,29950,450,1.53,2897,10.34,30321,0.99,400,1.34
23960,에쓰씨엔지니어링 ,3470,140,4.2,,,786,4.41,0,0
24060,흥구석유 ,7450,70,0.95,330,22.58,5307,1.4,150,2.01
24070,WISCOM ,3725,75,2.05,,,7616,0.49,50,1.34
24090,디씨엠 ,23950,300,1.27,2166,11.06,16153,1.48,500,2.09
24110,기업은행 ,11150,50,0.45,1977,5.64,31597,0.35,471,4.22
24120,KB오토시스 ,6500,50,0.78,289,22.49,8921,0.73,170,2.62
24720,한국콜마홀딩스 ,22350,350,1.59,6123,3.65,29717,0.75,205,0.92
24740,한일단조 ,2610,60,2.35,,,3547,0.74,0,0
24800,유성티엔에스 ,3340,10,0.3,2123,1.57,9044,0.37,15,0.45
24810,이화전기 ,1635,55,3.48,,,2650,0.62,0,0
24830,세원물산 ,6280,0,0,2199,2.86,24775,0.25,25,0.4
24840,KBI메탈 ,1980,45,2.33,56,35.36,2806,0.71,0,0
24850,피에스엠씨 ,1350,55,4.25,,,325,4.15,0,0
24880,케이피에프 ,5200,100,1.96,,,8340,0.62,130,2.5
24890,대원화성 ,4720,-40,-0.84,,,1843,2.56,10,0.21
24900,덕양산업 ,3670,-65,-1.74,,,1362,2.69,0,0
24910,경창산업 ,3435,-5,-0.15,135,25.44,2329,1.47,0,0
24940,PN풍년 ,5800,360,6.62,256,22.66,3955,1.47,25,0.43
24950,삼천리자전거 ,9620,80,0.84,1090,8.83,7038,1.37,200,2.08
25000,KPX케미칼 ,57300,400,0.7,13307,4.31,108169,0.53,2750,4.8
25320,시노펙스 ,3180,40,1.27,,,1028,3.09,0,0
25440,대성엘텍 ,943,1,0.11,,,390,2.42,0,0
25530,SJM홀딩스 ,3640,20,0.55,221,16.47,9852,0.37,100,2.75
25540,한국단자 ,72300,2300,3.29,5585,12.95,73375,0.99,700,0.97
25550,한국선재 ,4775,15,0.32,78,61.22,3619,1.32,0,0
25560,미래산업 ,14500,600,4.32,,,17191,0.84,0,0
25620,제이준코스메틱 ,1050,15,1.45,,,1201,0.87,0,0
25750,한솔홈데코 ,1845,5,0.27,7,263.57,1918,0.96,0,0
25770,한국정보통신 ,9170,120,1.33,291,31.51,5517,1.66,0,0
25820,이구산업 ,3830,-15,-0.39,57,67.19,3058,1.25,30,0.78
25860,남해화학 ,12700,500,4.1,522,24.33,9117,1.39,80,0.63
25870,신라에스지 ,12700,300,2.42,,,3608,3.52,0,0
25880,케이씨피드 ,3025,45,1.51,72,42.01,3172,0.95,20,0.66
25890,한국주강 ,6880,1010,17.21,,,2654,2.59,0,0
25900,동화기업 ,109500,-600,-0.54,1306,83.84,27492,3.98,0,0
25950,동신건설 ,33050,-450,-1.34,,,10157,3.25,150,0.45
25980,아난티 ,12150,550,4.74,,,4009,3.03,0,0
26040,제이에스티나 ,4195,55,1.33,,,1874,2.24,0,0
26150,특수건설 ,10850,-200,-1.81,152,71.38,5715,1.9,0,0
26890,디피씨 ,15350,50,0.33,523,29.35,4283,3.58,90,0.59
26910,광진실업 ,5230,-50,-0.95,,,3881,1.35,0,0
26940,부국철강 ,4435,20,0.45,40,110.88,5663,0.78,75,1.69
26960,동서 ,34550,150,0.44,1186,29.13,13861,2.49,700,2.03
27040,서울전자통신 ,778,29,3.87,,,1588,0.49,0,0
27050,코리아나 ,4110,70,1.73,,,1963,2.09,0,0
27360,아주IB투자 ,4455,135,3.13,429,10.38,1763,2.53,50,1.12
27410,BGF ,6030,40,0.67,285,21.16,15781,0.38,110,1.82
27580,상보 ,2080,60,2.97,69,30.14,721,2.88,0,0
27710,팜스토리 ,2695,15,0.56,245,11,1850,1.46,50,1.86
27740,마니커 ,1740,15,0.87,,,1572,1.11,0,0
27830,대성창투 ,3105,20,0.65,33,94.09,1282,2.42,0,0
27970,세하 ,1785,25,1.42,322,5.54,1525,1.17,0,0
28050,삼성엔지니어링 ,23000,50,0.22,1249,18.41,8167,2.82,0,0
28080,휴맥스홀딩스 ,4500,80,1.81,,,10309,0.44,0,0
28100,동아지질 ,17450,100,0.58,181,96.41,16656,1.05,75,0.43
28260,삼성물산 ,114500,2000,1.78,6278,18.24,160189,0.71,2300,2.01
28300,에이치엘비 ,39600,700,1.8,,,4533,8.74,0,0
28670,팬오션 ,5740,60,1.06,173,33.18,5250,1.09,50,0.87
29460,케이씨 ,22600,150,0.67,3851,5.87,43711,0.52,300,1.33
29480,릭스솔루션 ,1170,180,18.18,,,304,3.85,0,0
29530,신도리코 ,33150,200,0.61,,,84179,0.39,0,0
29780,삼성카드 ,34300,100,0.29,3737,9.18,61450,0.56,1800,5.25
29960,코엔텍 ,9040,80,0.89,513,17.62,3028,2.99,510,5.64
30000,제일기획 ,23350,-50,-0.21,1554,15.03,8758,2.67,840,3.6
30190,NICE평가정보 ,19900,150,0.76,789,25.22,4263,4.67,275,1.38
30200,KT ,31450,-100,-0.32,2684,11.72,53661,0.59,1350,4.29
30210,KTB투자증권 ,6390,90,1.43,1162,5.5,8631,0.74,150,2.35
30350,드래곤플라이 ,2615,85,3.36,,,319,8.2,0,0
30520,한글과컴퓨터 ,21200,650,3.16,1539,13.78,10878,1.95,0,0
30530,원익홀딩스 ,5030,205,4.25,1051,4.79,11095,0.45,0,0
30610,교보증권 ,8670,50,0.58,2091,4.15,19540,0.44,450,5.19
30720,동원수산 ,9850,660,7.18,,,10314,0.96,0,0
30790,비케이탑스 ,2780,-100,-3.47,,,1763,1.58,0,0
30960,양지사 ,10100,0,0,8787,1.15,11820,0.85,50,0.5
31310,아이즈비전 ,4530,125,2.84,819,5.53,6777,0.67,0,0
31330,에스에이엠티 ,5000,170,3.52,440,11.36,2546,1.96,150,3
31390,녹십자셀 ,38550,0,0,163,236.5,8060,4.78,100,0.26
31430,신세계인터내셔날 ,155500,3500,2.3,7131,21.81,89514,1.74,1100,0.71
